qtrs_frm_peak,Date0,GDPC10,usgdp_dv_pk0,Date1,GDPC11,usgdp_dv_pk1,Date2,GDPC12,usgdp_dv_pk2,Date3,GDPC13,usgdp_dv_pk3,Date4,GDPC14,usgdp_dv_pk4,Date5,GDPC15,usgdp_dv_pk5,Date6,GDPC16,usgdp_dv_pk6,Date7,GDPC17,usgdp_dv_pk7,Date8,GDPC18,usgdp_dv_pk8,Date9,GDPC19,usgdp_dv_pk9,Date10,GDPC110,usgdp_dv_pk10,Date11,GDPC111,usgdp_dv_pk11,Date12,GDPC112,usgdp_dv_pk12,Date13,GDPC113,usgdp_dv_pk13,Date14,GDPC114,usgdp_dv_pk14
14,1933-01-01,803.9929299519175,0.7246783354892861,1941-01-01,1433.6720943194005,1.225000593260956,1948-07-01,2132.598,0.8974158534752427,1952-04-01,2546.022,1.1925267719010144,1956-10-01,2973.179,1.093599572444127,1961-01-01,3253.8259999999996,1.0792415981988237,1963-07-01,3747.278,1.1439426062433813,1973-01-01,5642.669,1.1357654457461548,1977-04-01,6197.686,1.0820058100964391,1983-07-01,7189.896,1.051517036358007,1985-01-01,7824.246999999999,1.1212518817707022,1995-04-01,10575.1,1.1224356038513772,2004-10-01,14609.876,1.0984882387828439,2011-04-01,15825.096000000001,1.0040051473271072,,,
15,1933-04-01,806.423033192193,0.7268687069535417,1941-04-01,1497.6563902984515,1.2796719514078352,1948-10-01,2134.981,0.8984186406760333,1952-07-01,2564.401,1.2011352794240322,1957-01-01,2992.219,1.1006028964482775,1961-04-01,3309.059,1.0975614933601865,1963-10-01,3771.845,1.1514422467844836,1973-04-01,5704.098000000001,1.148129973165137,1977-07-01,6309.514,1.1015289911242396,1983-10-01,7339.893,1.0734539880055125,1985-04-01,7893.1359999999995,1.1311240037631831,1995-07-01,10665.06,1.1319839113777805,2005-01-01,14771.601999999999,1.110648103035312,2011-07-01,15820.7,1.003726248126265,,,
16,1933-07-01,817.265,0.7366411044050735,1941-07-01,1565.7779999999998,1.3378784357419697,1949-01-01,2105.562,0.8860388686827235,1952-10-01,2648.6209999999996,1.240582937272041,1957-04-01,2985.663,1.098191457783823,1961-07-01,3372.5809999999997,1.1186307161154245,1964-01-01,3851.366,1.1757178569716862,1973-07-01,5674.1,1.1420919277221926,1977-10-01,6309.651999999999,1.101553083471253,1984-01-01,7483.371,1.0944375406664375,1985-07-01,8013.674,1.1483976735904364,1995-10-01,10737.478000000001,1.1396703201644314,2005-04-01,14839.782,1.1157744249917896,2011-10-01,16004.107,1.015362295835285,,,
17,1933-10-01,835.3695952660732,0.7529596657671862,1941-10-01,1635.68491253007,1.3976103714207704,1949-04-01,2098.38,0.8830166203923008,1953-01-01,2697.855,1.263643564041085,1957-07-01,3014.9190000000003,1.1089524476507049,1961-10-01,3438.7209999999995,1.1405682872408842,1964-04-01,3893.296,1.1885179517284095,1973-10-01,5727.96,1.1529329547092244,1978-01-01,6329.791,1.1050689948952157,1984-04-01,7612.668000000001,1.1133471324393898,1985-10-01,8073.2390000000005,1.156933621949131,1996-01-01,10817.896,1.1482058447826873,2005-07-01,14972.053999999998,1.125719700113925,2012-01-01,16129.418,1.0233125091557418,,,
18,1934-01-01,858.1173292701259,0.7734633162348535,1942-01-01,1707.65262988999,1.4591031610278602,1949-07-01,2120.044,0.8921330206935706,1953-04-01,2718.7090000000003,1.2734113324661906,1957-10-01,2983.7270000000003,1.097479355090964,1962-01-01,3500.054,1.1609114540058953,1964-07-01,3954.1209999999996,1.2070861788588103,1974-01-01,5678.713000000001,1.1430204397439376,1978-04-01,6574.39,1.147771632483467,1984-07-01,7686.059,1.124080512562739,1986-01-01,8148.603,1.1677336422984077,1996-04-01,10998.322,1.1673561664118435,2005-10-01,15066.597,1.1328282049061114,2012-04-01,16198.806999999999,1.0277148150354585,,,
19,1934-04-01,882.5211486391156,0.7954596778209664,1942-04-01,1782.6135323049155,1.5231534765034174,1949-10-01,2102.251,0.8846455709815833,1953-07-01,2703.4109999999996,1.2662459291206805,1958-01-01,2906.2740000000003,1.0689904656952989,1962-04-01,3531.683,1.1714022831127469,1964-10-01,3966.335,1.2108147826593976,1974-04-01,5692.21,1.1457371375019019,1978-07-01,6640.496999999999,1.1593127396141034,1984-10-01,7749.151,1.1333076714615464,1986-04-01,8185.303000000001,1.1729929271932975,1996-07-01,11096.976,1.1778272505682443,2006-01-01,15267.026000000002,1.1478980726593357,2012-07-01,16220.667,1.0291016977766798,,,
20,1934-07-01,905.5939999999999,0.8162563725384153,1942-07-01,1861.5,1.5905579897876179,1950-01-01,2184.8720000000003,0.9194132089658532,1953-10-01,2662.482,1.2470752667119753,1958-04-01,2925.3790000000004,1.0760176981059761,1962-07-01,3575.07,1.1857930511565982,1965-01-01,4062.3109999999997,1.2401136592244173,1974-07-01,5638.411,1.1349083886924827,1978-10-01,6729.755,1.1748955998296078,1985-01-01,7824.246999999999,1.144290406589056,1986-07-01,8263.639000000001,1.1842188493057244,1996-10-01,11212.205,1.1900575965882525,2006-04-01,15302.705,1.1505807074655128,2012-10-01,16239.138,1.030273569282311,,,
21,1934-10-01,925.3081478250235,0.834025702714344,1942-10-01,1944.36067682407,1.6613582645991862,1950-04-01,2251.507,0.9474537986111228,1954-01-01,2649.755,1.2411140895399069,1958-07-01,2993.0679999999998,1.1009151770196808,1962-10-01,3586.827,1.1896926584097283,1965-04-01,4113.629,1.2557796564275066,1974-10-01,5616.526,1.130503340872,1979-01-01,6741.854,1.177007870166691,1985-04-01,7893.1359999999995,1.1543653725020075,1986-10-01,8308.021,1.1905790014094024,1997-01-01,11284.587,1.1977401843536608,2006-07-01,15326.368,1.1523598825382046,2013-01-01,16382.964,1.039398445638162,,,
22,1935-01-01,943.4731279675785,0.8503986919329057,1943-01-01,2027.7092611206376,1.7325754317710327,1950-07-01,2338.514,0.9840671036800203,1954-04-01,2652.643,1.242466794786464,1958-10-01,3063.085,1.1266689447086833,1963-01-01,3625.9809999999998,1.2026794086341952,1965-07-01,4205.085999999999,1.28369900453544,1975-01-01,5548.156,1.1167417178659962,1979-04-01,6749.063,1.1782664334248145,1985-07-01,8013.674,1.171993966925143,1987-01-01,8369.93,1.1994508561384956,1997-04-01,11472.136999999999,1.2176466436308615,2006-10-01,15456.928,1.1621764357009754,2013-04-01,16403.18,1.0406810266764295,,,
23,1935-04-01,962.8577941263443,0.8678710440925075,1943-04-01,2107.1757148568863,1.8004755139146151,1950-10-01,2383.291,1.0029096561306279,1954-07-01,2682.6009999999997,1.2564987697782788,1959-01-01,3121.9359999999997,1.1483156159780246,1963-04-01,3666.6690000000003,1.2161749619143998,1965-10-01,4301.973,1.3132759847571112,1975-04-01,5587.8,1.1247213256245163,1979-07-01,6799.2,1.1870194624264137,1985-10-01,8073.2390000000005,1.1807053046511218,1987-04-01,8460.233,1.2123917063799998,1997-07-01,11615.636,1.232877552720806,2007-01-01,15493.328000000001,1.1649132810986842,2013-07-01,16531.685,1.0488338796801189,,,
24,1935-07-01,986.2310000000001,0.8889384630915554,1943-07-01,2178.39,1.8613245336413906,1951-01-01,2415.66,1.016530813873972,1954-10-01,2735.091,1.2810844686674026,1959-04-01,3192.38,1.1742264435068261,1963-07-01,3747.278,1.2429116669469393,1966-01-01,4406.693,1.3452441679892617,1975-07-01,5683.444,1.1439727029945066,1979-10-01,6816.203,1.1899878839936033,1986-01-01,8148.603,1.1917272345828043,1987-07-01,8533.635,1.22291056277931,1997-10-01,11715.393,1.2434657087224892,2007-04-01,15582.085,1.1715867477735311,2013-10-01,16663.648999999998,1.057206184989475,,,
25,1935-10-01,1015.3976103088328,0.915227762192399,1943-10-01,2237.893052048649,1.91216689456147,1951-04-01,2457.5170000000003,1.03414460483641,1955-01-01,2813.212,1.3176754266197215,1959-07-01,3194.653,1.1750625020919854,1963-10-01,3771.845,1.2510601445677312,1966-04-01,4421.747,1.349839746965358,1975-10-01,5759.972,1.159376381294981,1980-01-01,6837.641,1.193730577727498,1986-04-01,8185.303000000001,1.197094582766191,1987-10-01,8680.162,1.2439085801578789,1998-01-01,11832.486,1.2558938987312618,2007-07-01,15666.738000000001,1.177951642648593,2014-01-01,16616.54,1.0542174082714424,,,
26,1936-01-01,1048.30653385956,0.9448901921131588,1944-01-01,2285.869700627458,1.9531605242795773,1951-07-01,2508.166,1.0554581461426793,1955-04-01,2858.988,1.3391163668435455,1959-10-01,3203.759,1.178411885935567,1964-01-01,3851.366,1.2774359775503088,1966-07-01,4459.195,1.3612716083641123,1976-01-01,5889.5,1.1854479844063117,1980-04-01,6696.753000000001,1.1691340372488637,1986-07-01,8263.639000000001,1.2085511655262395,1988-01-01,8725.006,1.250334939063231,1998-04-01,11942.032,1.2675210540923931,2007-10-01,15761.966999999999,1.1851117264501974,2014-04-01,16841.475,1.0684881525256333,,,
27,1936-04-01,1081.9426904805073,0.9752081129358989,1944-04-01,2323.415748892537,1.9852417313990902,1951-10-01,2513.69,1.05778269356071,1955-07-01,2897.598,1.3572008369161128,1960-01-01,3275.757,1.2048943082911778,1964-04-01,3893.296,1.2913434821963705,1966-10-01,4495.777,1.3724391033889265,1976-04-01,5932.710999999999,1.1941455636327623,1980-07-01,6688.794,1.167744537322188,1986-10-01,8308.021,1.2150420005964047,1988-04-01,8839.641,1.2667626808595704,1998-07-01,12091.614,1.2833976096327944,2008-01-01,15671.383,1.1783008911890422,2014-07-01,17047.098,1.08153366898941,,,
28,1936-07-01,1113.2910000000002,1.0034638847426829,1944-07-01,2351.627,2.009346824523388,1952-01-01,2540.55,1.0690856160169557,1955-10-01,2914.993,1.3653484504077553,1960-04-01,3258.0879999999997,1.1983952677539227,1964-07-01,3954.1209999999996,1.3115181535557006,1967-01-01,4535.590999999999,1.3845932405853056,1976-07-01,5965.265,1.2006980848458302,1980-10-01,6813.535,1.189522098618007,1987-01-01,8369.93,1.2240961466096276,1988-07-01,8891.435,1.2741850078853445,1998-10-01,12287.0,1.3041357778670528,2008-04-01,15752.308,1.1843854849750197,2014-10-01,17143.038,1.0876204727493721,,,
29,1936-10-01,1139.5682546896462,1.0271488656427756,1944-10-01,2370.592786856333,2.025552134121534,1952-04-01,2546.022,1.0713882813810873,1956-01-01,2903.671,1.360045358717478,1960-07-01,3274.0290000000005,1.2042587124992046,1964-10-01,3966.335,1.3155693403371698,1967-04-01,4538.37,1.3854415941109184,1976-10-01,6008.504,1.2094012999570867,1981-01-01,6947.0419999999995,1.2128300476958638,1987-04-01,8460.233,1.237302894375414,1988-10-01,9009.913,1.2911634698956096,1999-01-01,12403.293,1.3164790562926647,2008-07-01,15667.032,1.1779737479383434,2015-01-01,17305.752,1.097943676699742,,,
30,1937-01-01,1158.9187365941823,1.0445904058542466,1945-01-01,2376.376561369531,2.0304940781253467,1952-07-01,2564.401,1.0791223250081663,1956-04-01,2927.665,1.371283866226444,1960-10-01,3232.009,1.188802847233742,1965-01-01,4062.3109999999997,1.3474030313915561,1967-07-01,4581.309,1.398549709273307,1977-01-01,6079.494000000001,1.2236902807556271,1981-04-01,6895.559,1.2038420310197697,1987-07-01,8533.635,1.248037883240726,1989-01-01,9101.508,1.3042894698941765,1999-04-01,12498.694,1.3266048687240388,2008-10-01,15328.027,1.1524846195303695,2015-04-01,17422.845,1.1053725083931467,,,
31,1937-04-01,1169.7186002016274,1.0543248536223666,1945-04-01,2364.035305197963,2.0199490963323288,1952-10-01,2648.6209999999996,1.1145628361498279,1956-07-01,2925.035,1.3700520051466498,1961-01-01,3253.8259999999996,1.196827611929044,1965-04-01,4113.629,1.3644243842040198,1967-10-01,4615.853,1.4090950580278085,1977-04-01,6197.686,1.2474801556470356,1981-07-01,6978.135,1.2182583328095866,1987-10-01,8680.162,1.269467349923753,1989-04-01,9170.976999999999,1.3142447086506637,1999-07-01,12662.385,1.3439789461729552,2009-01-01,15155.94,1.1395457317843392,2015-07-01,17486.021,1.1093806375815913,,,
32,1937-07-01,1170.344,1.0548885571924056,1945-07-01,2328.626,1.9896936285399849,1953-01-01,2697.855,1.1352809331048097,1956-10-01,2973.179,1.392602088730532,1961-04-01,3309.059,1.2171435045089416,1965-07-01,4205.085999999999,1.394759195852359,1968-01-01,4709.9929999999995,1.4378334534582387,1977-07-01,6309.514,1.2699890744347406,1981-10-01,6902.105,1.2049848462628927,1988-01-01,8725.006,1.2760257521563358,1989-07-01,9238.923,1.3239816942492515,1999-10-01,12877.593,1.366821011158974,2009-04-01,15134.117,1.1379049027427404,2015-10-01,17514.061999999998,1.1111596668106207,,,
33,1937-10-01,1160.6232771825833,1.0461267920466604,1945-10-01,2268.345113026019,1.9381866468542746,1953-04-01,2718.7090000000003,1.1440564783357312,1957-01-01,2992.219,1.4015202008823497,1961-07-01,3372.5809999999997,1.2405082706534607,1965-10-01,4301.973,1.4268950509118155,1968-04-01,4788.688,1.461856908189466,1977-10-01,6309.651999999999,1.2700168512955687,1982-01-01,6794.878000000001,1.1862649180511038,1988-04-01,8839.641,1.2927910371427807,1989-10-01,9257.128,1.3265905575056947,2000-01-01,12924.178999999998,1.3717656249253705,2009-07-01,15189.222,1.1420481408097936,2016-01-01,17613.264,1.117453424436176,,,
34,1938-01-01,1146.1935197637117,1.0331205426155274,1946-01-01,2193.94705389442,1.8746172526149747,1953-07-01,2703.4109999999996,1.1376189464021624,1957-04-01,2985.663,1.3984494475594864,1961-10-01,3438.7209999999995,1.2648359938485507,1966-01-01,4406.693,1.4616289857206777,1968-07-01,4825.799,1.473185892604366,1978-01-01,6329.791,1.274070461442094,1982-04-01,6825.876,1.1916766178534766,1988-07-01,8891.435,1.300365871797013,1990-01-01,9358.289,1.3410874108913056,2000-04-01,13160.841999999999,1.3968849124322762,2009-10-01,15356.058,1.1545922160507864,2016-04-01,17668.203,1.1209389665642622,,,
35,1938-04-01,1134.1440024629846,1.0222597205664299,1946-04-01,2119.325717815612,1.8108570794703196,1953-10-01,2662.482,1.1203956659400744,1957-07-01,3014.9190000000003,1.4121526140045275,1962-01-01,3500.054,1.287395598425576,1966-04-01,4421.747,1.4666221546913862,1968-10-01,4844.779,1.4789799731787188,1978-04-01,6574.39,1.3233037395705938,1982-07-01,6799.781,1.1871208946989853,1988-10-01,9009.913,1.317693192725386,1990-04-01,9392.251,1.3459543273381784,2000-07-01,13178.419,1.3987505260537925,2010-01-01,15415.145,1.1590348529742593,2016-07-01,17764.388,1.127041314069494,,,
36,1938-07-01,1131.5639999999999,1.0199342375667897,1946-07-01,2058.375,1.7587777610685404,1954-01-01,2649.755,1.1150400332483157,1957-10-01,2983.7270000000003,1.3975426479205202,1962-04-01,3531.683,1.2990294290415045,1966-07-01,4459.195,1.4790430522345706,1969-01-01,4920.605,1.5021275998189119,1978-07-01,6640.496999999999,1.336609862315334,1982-10-01,6802.496999999999,1.1875950600213687,1989-01-01,9101.508,1.3310888945471107,1990-07-01,9398.499,1.3468496955131994,2000-10-01,13260.506000000001,1.4074631974624174,2010-04-01,15557.277,1.1697214823717081,2016-10-01,17876.179,1.1341337664264874,,,
37,1938-10-01,1143.427949080021,1.0306277978598555,1946-10-01,2024.9887956579935,1.7302509310578713,1954-04-01,2652.643,1.116255328857163,1958-01-01,2906.2740000000003,1.361264573314704,1962-07-01,3575.07,1.314988106487307,1966-10-01,4495.777,1.4911767115468109,1969-04-01,4935.564,1.5066941778648417,1978-10-01,6729.755,1.3545758553864162,1983-01-01,6892.144,1.2032458327222957,1989-04-01,9170.976999999999,1.3412486850362573,1990-10-01,9312.937,1.3345882531650648,2001-01-01,13222.69,1.4034494269264182,2010-07-01,15671.966999999999,1.178344801016302,2017-01-01,17977.299,1.1405492093721552,,,
38,1939-01-01,1166.2509343509698,1.0511992759921778,1947-01-01,2033.0610000000001,1.7371482230865456,1954-07-01,2682.6009999999997,1.1288619167553093,1958-04-01,2925.3790000000004,1.3702131307023342,1962-10-01,3586.827,1.319312585495542,1967-01-01,4535.590999999999,1.5043823731251151,1969-07-01,4968.164000000001,1.5166460760062486,1979-01-01,6741.854,1.3570111614672944,1983-04-01,7048.982,1.2306269596854726,1989-07-01,9238.923,1.3511857378882572,1991-01-01,9269.367,1.3283444645309956,2001-04-01,13299.983999999999,1.4116533718124322,2010-10-01,15750.625,1.1842589434694057,2017-04-01,18054.052,1.1454187158239832,,,
39,1939-04-01,1194.4332024464343,1.0766013390861349,1947-04-01,2027.639,1.7325153971823668,1954-10-01,2735.091,1.1509501669313462,1958-07-01,2993.0679999999998,1.401917862500884,1963-01-01,3625.9809999999998,1.3337142739439931,1967-04-01,4538.37,1.5053041225983184,1969-10-01,4943.935,1.5092496177219497,1979-04-01,6749.063,1.358462200523171,1983-07-01,7189.896,1.2552280393019504,1989-10-01,9257.128,1.3538482058359018,1991-04-01,9341.642,1.3387018164595554,2001-07-01,13244.784,1.4057944725743545,2011-01-01,15712.753999999999,1.181411496434883,2017-07-01,18185.636000000002,1.153766912467207,,,
40,1939-07-01,1222.375,1.1017866542641024,1947-07-01,2023.4520000000002,1.7289378165735887,1955-01-01,2813.212,1.1838241656359025,1958-10-01,3063.085,1.4347130021297612,1963-04-01,3666.6690000000003,1.3486802007864762,1967-07-01,4581.309,1.519546296268656,1970-01-01,4936.594,1.5070086090024382,1979-07-01,6799.2,1.3685538561126402,1983-10-01,7339.893,1.2814148492657071,1990-01-01,9358.289,1.3686429281677703,1991-07-01,9388.845,1.3454662313067889,2001-10-01,13280.858999999999,1.4096234542775004,2011-04-01,15825.096000000001,1.1898582735137126,2017-10-01,18359.432,1.1647932012546405,,,
